jugador_id;temporada;fecha_partido;jornada;minutos;goles;asistencias;tiros;pases_completados;entradas;intercepciones;amarilla;roja;xg;xa
451;2022/23;2022-10-17;12;78;0;0;0;68;0;2;0;0;0,0;0,2880818304293251
451;2022/23;2022-10-31;14;95;0;0;0;52;2;0;0;0;0,0;0,26996365446046444
451;2022/23;2022-11-28;18;65;0;0;0;27;3;2;0;0;0,0;0,20777006569444095
451;2022/23;2022-12-05;19;84;0;0;1;30;2;4;0;0;0,0;0,0
451;2022/23;2022-12-12;20;77;0;0;1;31;1;2;0;0;0,0;0,0
451;2022/23;2022-12-19;21;102;0;0;1;51;3;2;0;0;0,0;0,55064180011776
451;2022/23;2022-12-26;22;86;0;0;0;43;4;1;0;0;0,0;0,0
451;2022/23;2023-01-02;23;83;0;0;2;32;3;2;0;0;0,0;0,6013310431341268
451;2022/23;2023-01-16;25;66;0;0;0;45;3;2;0;0;0,0;0,05564769837847813
451;2022/23;2023-01-23;26;92;0;0;0;45;2;1;1;0;0,0;0,5285401819424941
451;2022/23;2023-02-06;28;85;0;0;0;48;5;2;0;0;0,21957029180343066;0,44650864441900706
451;2022/23;2023-02-13;29;85;0;0;0;27;2;1;0;0;0,0;0,12872809985016695
451;2022/23;2023-02-27;31;75;0;0;1;40;2;3;0;0;0,5033856628849106;0,0
451;2022/23;2023-03-06;32;97;0;0;1;22;0;2;1;0;0,4016888867393751;0,19071861356304343
451;2022/23;2023-03-20;34;81;0;0;0;29;1;1;0;0;0,06085816806976365;0,34745163787616884
451;2022/23;2023-03-27;35;69;0;0;0;36;3;1;0;0;0,0;0,30554719400091424
451;2022/23;2023-04-03;36;76;0;0;1;35;2;2;1;0;0,0;0,0
451;2022/23;2023-04-17;38;99;0;1;1;56;2;1;0;0;0,4429693651921447;1,2332113461567313
452;2022/23;2022-08-01;1;82;0;1;0;74;3;2;0;0;0,0;1,3350131164581667
452;2022/23;2022-08-08;2;98;0;0;0;51;2;1;0;0;0,29705339267132674;0,0
452;2022/23;2022-08-22;4;96;0;0;2;63;2;2;0;0;0,3310761875074368;0,41251587123833244
452;2022/23;2022-09-12;7;85;0;0;0;42;2;0;0;0;0,1663878060083056;0,3994254073467547
452;2022/23;2022-09-19;8;67;0;0;0;82;1;1;0;0;0,0;0,326346565451103
452;2022/23;2022-09-26;9;100;0;0;0;52;1;0;0;0;0,02099564316718573;0,22529634779499297
452;2022/23;2022-10-03;10;64;0;0;0;71;2;0;1;0;0,0;0,41461248109986076
452;2022/23;2022-10-10;11;62;0;0;0;52;2;1;0;0;0,0;0,0
452;2022/23;2022-10-24;13;94;0;0;0;27;1;2;0;0;0,0026789206413014876;0,2519305974638534
452;2022/23;2022-10-31;14;89;0;0;1;46;2;1;0;0;0,0;0,5638154327455093
452;2022/23;2022-11-07;15;55;0;0;2;50;1;1;0;0;0,0;0,23923006044726863
452;2022/23;2022-11-21;17;73;0;1;0;43;1;2;0;0;0,0;0,8772192631682811
452;2022/23;2022-11-28;18;68;0;1;0;54;2;0;0;0;0,054008923861461576;1,6050313469132225
452;2022/23;2022-12-05;19;89;0;0;1;23;0;1;0;0;0,4060506815171008;0,3383141943093745
452;2022/23;2022-12-12;20;97;0;0;0;58;1;0;1;0;0,0;0,558490008146979
452;2022/23;2022-12-19;21;80;0;1;1;41;2;0;0;0;0,011768312460850545;1,1222254583540465
452;2022/23;2022-12-26;22;92;0;1;2;42;1;1;1;0;0,15463636271871817;1,6383311730058954
452;2022/23;2023-01-09;24;68;0;0;0;45;2;0;0;0;0,36030625219670936;0,25555675629566577
452;2022/23;2023-01-16;25;59;0;0;0;52;1;4;0;0;0,5669293560105232;0,21116847186974705
452;2022/23;2023-01-23;26;85;0;0;0;72;3;0;0;0;0,0;0,2801806547782521
452;2022/23;2023-02-06;28;70;0;0;0;6;1;1;1;1;0,409465680884955;0,15457409210562298
452;2022/23;2023-02-13;29;86;0;0;1;55;3;2;1;0;0,0;0,0
452;2022/23;2023-03-13;33;99;0;0;0;38;3;3;0;0;0,1737837293491248;0,020946253586477587
452;2022/23;2023-03-27;35;78;0;0;0;83;2;1;0;0;0,37451210416091857;0,761176282159984
452;2022/23;2023-04-03;36;99;0;0;0;58;2;2;0;0;0,02236250119139147;0,1706762019116257
452;2022/23;2023-04-10;37;92;0;0;1;80;2;0;1;0;0,0;0,7239673600476797
452;2022/23;2023-04-17;38;77;0;0;1;59;2;1;0;0;0,0;0,32794817895149986
453;2022/23;2022-08-01;1;91;0;0;0;29;1;1;0;0;0,3171502719488453;0,24045714359546014
453;2022/23;2022-08-08;2;80;0;0;0;30;4;2;0;0;0,0;0,35486084980292554
453;2022/23;2022-08-15;3;91;0;0;1;37;3;1;0;0;0,4008784563167528;0,0
453;2022/23;2022-08-22;4;88;0;0;0;45;2;1;1;0;0,0;0,0
453;2022/23;2022-09-12;7;93;0;0;0;47;3;1;1;1;0,0;0,0
453;2022/23;2022-09-19;8;99;0;0;0;13;2;1;0;0;0,0;0,3065331418731773
453;2022/23;2022-10-03;10;71;0;0;0;39;3;2;0;0;0,0;0,26348915723808336
453;2022/23;2022-10-10;11;75;0;0;0;31;3;1;0;0;0,0;0,2586864079758341
453;2022/23;2022-10-17;12;66;0;0;0;38;3;2;0;0;0,0;0,0
453;2022/23;2022-10-24;13;79;0;0;0;34;2;2;0;0;0,0;0,0848056358899635
453;2022/23;2022-10-31;14;72;0;0;0;51;2;4;0;0;0,0;0,0
453;2022/23;2022-11-07;15;88;0;0;0;46;4;3;0;0;0,10901314638288216;0,0
453;2022/23;2022-11-28;18;77;0;0;0;51;2;2;0;0;0,17250877249423527;0,38774411745873694
453;2022/23;2022-12-12;20;89;0;0;0;25;4;0;0;0;0,4329175390014031;0,8953522652854574
453;2022/23;2022-12-26;22;116;0;0;0;32;3;0;0;0;0,08485276735799556;0,0
453;2022/23;2023-01-09;24;94;0;0;0;55;2;0;0;0;0,0;0,2302877876573035
453;2022/23;2023-01-23;26;77;0;0;1;28;3;2;0;0;0,10117464252862367;0,18496655228288322
453;2022/23;2023-01-30;27;70;0;0;0;58;4;2;0;0;0,0;0,20899478565588803
453;2022/23;2023-02-06;28;90;0;0;0;41;3;2;0;0;0,3372877705316816;0,8406221136863941
453;2022/23;2023-02-13;29;73;0;0;0;38;1;3;0;0;0,4931958377929838;0,3919116763243192
453;2022/23;2023-02-20;30;82;0;0;0;49;3;1;0;0;0,06315469772342266;0,0
453;2022/23;2023-03-06;32;95;0;0;1;59;3;2;0;0;0,0;0,7173714259485173
453;2022/23;2023-03-20;34;67;0;0;0;31;4;3;0;0;0,0;0,40890306240178087
453;2022/23;2023-03-27;35;79;0;0;0;21;4;1;0;0;0,051833906012063294;0,04955994890180581
453;2022/23;2023-04-10;37;47;0;0;0;28;3;0;0;0;0,2871014377238957;0,5018236925650708
453;2022/23;2023-04-17;38;79;0;1;0;61;2;0;0;0;0,0;0,8862411718502724
454;2022/23;2022-08-01;1;72;0;0;0;46;4;3;0;0;0,0;0,07883568753765566
454;2022/23;2022-08-08;2;89;0;0;0;62;2;1;0;0;0,0;0,04312263795504051
454;2022/23;2022-08-15;3;71;0;0;0;63;1;2;0;0;0,020275297140785836;0,529373346224653
454;2022/23;2022-08-22;4;80;0;0;0;62;3;1;0;0;0,4963981984297474;0,3230711066019763
454;2022/23;2022-08-29;5;83;0;0;0;42;2;2;0;0;0,06597249754554539;0,15074391591106553
454;2022/23;2022-09-05;6;91;0;0;0;50;2;1;0;0;0,2279072323486303;0,43014600150390647
454;2022/23;2022-09-12;7;123;0;0;0;38;2;0;0;0;0,053474104872419964;0,0
454;2022/23;2022-09-26;9;105;0;0;0;16;1;2;0;0;0,06704684056364286;0,09765699310463176
454;2022/23;2022-10-10;11;77;0;0;0;52;1;2;0;0;0,0;0,2679094765181421
454;2022/23;2022-10-17;12;65;0;0;0;64;3;1;0;0;0,06010112431948855;0,049376964729781314
454;2022/23;2022-10-24;13;91;0;0;0;6;3;1;1;0;0,0;0,0
454;2022/23;2022-10-31;14;97;0;0;0;66;2;1;0;0;0,0;0,14394256733775476
454;2022/23;2022-11-07;15;83;0;0;0;52;4;1;0;0;0,5190504641988002;0,019128923092917693
454;2022/23;2022-11-21;17;67;0;0;0;17;3;1;1;0;0,0;0,6858892062236366
454;2022/23;2022-11-28;18;87;0;0;0;30;3;2;0;0;0,18618821907146618;0,0
454;2022/23;2022-12-05;19;74;0;0;0;41;2;1;0;0;0,0;0,0
454;2022/23;2022-12-19;21;75;0;0;0;42;3;1;0;0;0,017720304499272713;0,5177648418650198
454;2022/23;2022-12-26;22;75;0;0;0;48;2;3;0;0;0,3042698271819967;0,0
454;2022/23;2023-01-02;23;90;0;0;0;54;2;1;0;0;0,0;0,3213984224618147
454;2022/23;2023-01-09;24;77;0;0;0;46;2;1;0;0;0,1922269072375931;0,3123877310139618
454;2022/23;2023-01-16;25;86;0;0;0;63;4;2;0;0;0,0666586857009586;0,015032804712156733
454;2022/23;2023-01-23;26;107;0;0;0;45;2;1;0;0;0,14446249324204286;0,3522887552821937
454;2022/23;2023-01-30;27;87;0;0;0;55;2;0;0;0;0,044526867220391765;0,16859438576297855
454;2022/23;2023-02-06;28;80;0;0;0;64;3;2;0;0;0,0;0,39513436848939415
454;2022/23;2023-02-13;29;95;0;0;0;65;3;2;0;0;0,5463625912569523;0,026980970575903263
454;2022/23;2023-02-20;30;80;0;0;0;35;1;2;0;0;0,21212208395838267;0,0
454;2022/23;2023-02-27;31;91;0;0;0;50;1;1;0;0;0,0;0,034304708545412926
454;2022/23;2023-03-06;32;98;0;0;0;58;3;0;1;0;0,0;0,6609931370049382
454;2022/23;2023-03-13;33;80;0;0;0;77;2;1;0;0;0,0;0,0
454;2022/23;2023-03-20;34;81;0;0;0;43;4;0;0;0;0,0;0,5083573779831457
454;2022/23;2023-03-27;35;71;0;0;0;62;3;2;0;0;0,04110761315281472;0,5856194494218433
454;2022/23;2023-04-03;36;80;0;0;0;32;2;2;0;0;0,0;0,0
454;2022/23;2023-04-10;37;80;0;0;0;46;3;2;0;0;0,0;0,0303276715642381
454;2022/23;2023-04-17;38;89;0;0;0;42;3;2;0;0;0,09658148815283167;0,0
455;2022/23;2022-08-01;1;100;0;0;0;33;2;1;0;0;0,0;0,0
455;2022/23;2022-08-08;2;85;0;0;0;42;2;3;0;0;0,0;0,425615002550254
455;2022/23;2022-08-15;3;81;0;0;0;27;3;1;0;0;0,055969105680020385;0,0
455;2022/23;2022-08-22;4;86;0;0;1;45;2;0;0;0;0,6162714649032516;0,4826198671901013
455;2022/23;2022-08-29;5;66;0;0;0;12;2;1;1;0;0,1743957327925534;0,09525067728141998
455;2022/23;2022-09-05;6;104;0;0;0;36;3;2;0;0;0,2409657822897662;0,0
455;2022/23;2022-09-19;8;66;0;0;0;43;3;1;0;0;0,4826466592287499;0,09470038748452475
455;2022/23;2022-09-26;9;65;0;0;0;28;2;1;1;0;0,38279422790337914;0,23416067177863947
455;2022/23;2022-10-24;13;89;0;0;0;40;0;1;0;0;0,0;0,3878916698412795
455;2022/23;2022-10-31;14;109;0;0;0;27;4;1;0;0;0,41997630870505004;0,1185008035682789
455;2022/23;2022-11-07;15;82;0;0;1;33;2;3;0;0;0,0;0,10644006927967953
455;2022/23;2022-11-14;16;57;0;0;0;16;3;2;0;0;0,0;0,0
455;2022/23;2022-11-28;18;64;0;0;1;26;3;1;0;0;0,0;0,14116376079519918
455;2022/23;2022-12-05;19;87;0;0;0;9;3;1;0;0;0,3003428194290102;0,02956280986681884
455;2022/23;2022-12-19;21;82;0;0;0;39;2;1;0;0;0,15045069430584582;0,1750800692658678
455;2022/23;2022-12-26;22;97;0;0;0;35;3;4;0;0;0,0;0,2950197708315362
455;2022/23;2023-01-02;23;69;0;1;0;45;3;0;1;0;0,10607446646883159;1,2836587904641723
455;2022/23;2023-01-16;25;87;0;0;0;28;3;2;0;0;0,0;0,4515816802516037
455;2022/23;2023-01-23;26;92;0;0;0;26;3;0;0;0;0,0;0,05136383749915659
455;2022/23;2023-02-06;28;91;0;0;0;58;1;0;0;0;0,2956984853085311;0,08859742392093806
455;2022/23;2023-02-20;30;72;0;0;0;40;3;1;0;0;0,20907652378195843;0,0
455;2022/23;2023-02-27;31;70;0;0;0;49;4;3;0;0;0,0;0,05423646810796459
455;2022/23;2023-03-13;33;99;0;0;0;26;3;2;0;0;0,30811766122738465;0,40315941198911076
455;2022/23;2023-03-20;34;88;0;0;0;54;2;2;0;0;0,0;0,29740721632256445
455;2022/23;2023-03-27;35;90;0;0;0;50;3;1;1;0;0,37416607905947175;0,5232515054820202
455;2022/23;2023-04-10;37;111;0;0;0;22;0;0;0;0;0,1564691166489404;0,34365978072554226
455;2022/23;2023-04-17;38;100;0;0;2;54;4;1;0;0;0,07175643541556691;0,3716689750866952
456;2022/23;2022-08-01;1;90;1;0;0;49;3;2;0;0;0,9937143016998693;0,6412602652945372
456;2022/23;2022-08-08;2;89;0;0;0;62;2;3;0;0;0,0;0,31365434299240147
456;2022/23;2022-08-15;3;91;0;0;1;55;1;2;0;0;0,256348750419667;0,7308414724638649
456;2022/23;2022-08-22;4;73;0;0;0;46;3;1;0;0;0,16585312592277887;0,32572295480755603
456;2022/23;2022-08-29;5;81;0;0;0;31;2;1;0;0;0,27749872679918314;0,4597194913624292
456;2022/23;2022-09-05;6;98;0;0;0;47;3;0;0;0;0,024222314268217922;0,10699859050679619
456;2022/23;2022-09-19;8;87;0;0;1;36;3;1;1;0;0,0;0,5813124817387243
456;2022/23;2022-09-26;9;94;0;0;0;29;4;2;0;0;0,0;0,0
456;2022/23;2022-10-03;10;98;0;0;1;39;2;0;0;0;0,0;0,16252047770203124
456;2022/23;2022-10-10;11;64;0;0;0;32;3;4;0;0;0,4129614941850925;0,0
456;2022/23;2022-10-17;12;80;0;0;0;52;3;2;0;0;0,0;0,5711621069065129
456;2022/23;2022-10-24;13;67;0;0;0;75;2;1;1;0;0,0;0,2500754045221182
456;2022/23;2022-11-07;15;100;0;0;0;36;3;2;0;0;0,2668379449651655;0,4563554178845525
456;2022/23;2022-11-14;16;83;0;0;1;39;3;1;0;0;0,0;0,0
456;2022/23;2022-11-21;17;77;0;0;1;19;3;2;0;0;0,2666766563722641;0,0
456;2022/23;2022-11-28;18;62;0;0;0;1;2;1;0;0;0,2715977402310244;0,03869793531044394
456;2022/23;2022-12-05;19;65;0;0;0;42;1;2;0;0;0,0;0,6605618237487566
456;2022/23;2022-12-26;22;86;0;0;1;56;2;2;0;0;0,13738228590910112;0,6436499306780392
456;2022/23;2023-01-09;24;88;0;0;2;62;1;1;0;0;0,0;0,5886833444159061
456;2022/23;2023-01-16;25;63;0;0;0;28;2;0;0;0;0,050117210838125086;0,42108253386266964
456;2022/23;2023-01-23;26;80;1;0;1;47;2;1;0;0;0,8660952263965066;0,1609860060522581
456;2022/23;2023-02-06;28;91;0;0;0;61;2;3;0;0;0,0;0,6116674263834164
456;2022/23;2023-02-13;29;75;0;0;0;49;2;1;0;0;0,3847693701299329;0,0
456;2022/23;2023-02-27;31;83;0;0;0;35;2;1;0;0;0,0;0,0
456;2022/23;2023-03-06;32;91;0;0;0;47;3;0;0;0;0,0;0,0
456;2022/23;2023-03-20;34;95;0;0;0;45;3;2;0;0;0,0;0,424005537881854
456;2022/23;2023-03-27;35;89;0;0;0;0;4;3;0;0;0,4423801969776627;0,31262450226596417
456;2022/23;2023-04-03;36;92;0;0;0;50;4;2;0;0;0,6711332755092767;0,8029350342796827
456;2022/23;2023-04-10;37;70;0;0;0;20;1;1;1;0;0,28227866947699026;0,0
456;2022/23;2023-04-17;38;87;0;0;1;45;3;1;0;0;0,0;0,9951100823173656
457;2022/23;2022-08-01;1;69;0;0;1;74;0;0;0;0;0,4086964617419867;0,5282193792719795
457;2022/23;2022-08-15;3;92;0;0;1;50;3;3;0;0;0,0;0,652823943952034
457;2022/23;2022-08-22;4;92;1;0;0;49;1;2;0;0;0,5725747659289706;0,42906960526286336
457;2022/23;2022-08-29;5;93;0;0;1;59;1;2;0;0;0,655531727372363;0,0
457;2022/23;2022-09-05;6;90;0;0;1;34;1;0;0;0;0,0;0,09391219803529825
457;2022/23;2022-09-12;7;98;0;0;3;26;2;0;1;0;0,0;0,3084561547362624
457;2022/23;2022-09-19;8;88;0;0;2;64;1;0;0;0;0,38567504162162014;0,3382005515925959
457;2022/23;2022-09-26;9;78;0;0;1;62;1;2;0;0;0,6107455511790819;0,19730013822898212
457;2022/23;2022-10-03;10;90;1;0;1;33;2;2;0;0;0,9202611031993658;0,0
457;2022/23;2022-10-31;14;103;0;0;0;55;0;0;0;0;0,0;0,624873423622749
457;2022/23;2022-11-07;15;81;0;0;0;66;1;1;0;0;0,0;0,6794112596956066
457;2022/23;2022-11-14;16;58;1;0;2;42;1;0;0;0;0,7636313379468954;0,0
457;2022/23;2022-11-21;17;103;0;0;4;50;2;2;0;0;0,15930327773922004;0,5206895781186422
457;2022/23;2022-11-28;18;74;0;0;0;48;0;0;0;0;0,0;0,03740847626045843
457;2022/23;2022-12-05;19;85;0;2;1;72;1;1;0;0;0,0;2,4689639069468035
457;2022/23;2022-12-12;20;69;0;0;3;70;2;2;0;0;0,5601500918843701;0,0
457;2022/23;2022-12-19;21;91;0;1;1;58;1;3;0;0;0,0;1,2823830100679015
457;2022/23;2022-12-26;22;98;0;0;1;48;2;0;0;0;0,42249687044481166;0,0
457;2022/23;2023-01-02;23;60;0;0;0;52;3;1;1;1;0,0;0,08874591790740627
457;2022/23;2023-01-16;25;74;0;0;0;77;0;0;0;0;0,0;0,18743733614728755
457;2022/23;2023-01-23;26;105;0;0;0;65;0;0;0;0;0,0;0,6097396693483433
457;2022/23;2023-01-30;27;81;0;0;0;48;1;1;0;0;0,0;0,0
457;2022/23;2023-02-06;28;78;0;0;1;43;2;0;0;0;0,023814191735566727;0,09342878324022237
457;2022/23;2023-02-13;29;93;0;0;0;50;2;2;0;0;0,0;0,3036172272953146
457;2022/23;2023-02-27;31;74;0;0;1;72;1;0;0;0;0,0012895658224423324;0,31041797515974273
457;2022/23;2023-03-13;33;105;0;0;1;60;2;3;0;0;0,0;0,3369447746039631
457;2022/23;2023-03-20;34;69;0;1;0;95;0;1;0;0;0,0;0,8008661636742118
457;2022/23;2023-03-27;35;98;0;0;3;62;2;1;0;0;0,018182173378285774;0,08927959914897832
457;2022/23;2023-04-10;37;70;1;0;1;69;2;1;0;0;0,7698053107809364;0,194608873882003
457;2022/23;2023-04-17;38;83;0;0;0;59;1;0;0;0;0,06407396210810629;0,04913768678656885
458;2022/23;2022-08-08;2;70;0;0;0;79;1;2;0;0;0,0;0,0
458;2022/23;2022-08-15;3;66;0;0;0;45;0;2;0;0;0,11354409730516771;0,33773688631875914
458;2022/23;2022-08-22;4;81;0;0;0;43;1;1;0;0;0,13085868831001293;0,7352552686741936
458;2022/23;2022-08-29;5;90;0;0;1;65;0;1;0;0;0,0;0,0
458;2022/23;2022-09-05;6;79;0;0;1;51;0;2;0;0;0,0;0,08912417759340571
458;2022/23;2022-09-19;8;97;0;0;1;28;1;1;1;0;0,513876597930017;0,0
458;2022/23;2022-10-10;11;83;0;0;0;72;1;1;0;0;0,0;0,225900882030075
458;2022/23;2022-10-17;12;82;0;0;0;72;1;0;0;0;0,32035961125046325;0,6860350990431737
458;2022/23;2022-10-24;13;76;0;1;1;47;1;1;0;0;0,0;1,3339752239055405
458;2022/23;2022-11-07;15;92;0;0;2;32;1;0;0;0;0,0;0,21626601999879008
458;2022/23;2022-11-14;16;56;0;0;0;97;1;1;0;0;0,0;0,0
458;2022/23;2022-11-21;17;63;0;1;3;60;0;0;0;0;0,6321655492652787;1,420243786579342
458;2022/23;2022-12-12;20;81;0;0;0;59;1;2;0;0;0,0;0,7000809342335513
458;2022/23;2022-12-19;21;99;0;0;0;76;0;0;0;0;0,0;0,015544316427209492
458;2022/23;2022-12-26;22;77;0;0;0;37;1;0;0;0;0,0;0,07486814972977919
458;2022/23;2023-01-02;23;68;0;0;3;72;1;1;0;0;0,0;0,13609496695070994
458;2022/23;2023-01-09;24;98;0;0;0;34;2;2;0;0;0,0;0,0
458;2022/23;2023-01-16;25;88;0;0;3;45;3;1;0;0;0,1507223990571342;0,5744225278594101
458;2022/23;2023-01-23;26;75;0;0;1;49;2;3;0;0;0,48254997881131134;0,09241418508363164
458;2022/23;2023-01-30;27;87;0;0;0;49;1;2;0;0;0,0;0,34188633017888415
458;2022/23;2023-02-06;28;101;1;0;0;73;1;0;1;0;1,5641577895252947;0,0
458;2022/23;2023-02-20;30;108;0;0;1;59;1;1;0;0;0,0;0,0
458;2022/23;2023-02-27;31;78;0;0;1;65;0;0;0;0;0,44525759919991037;1,0372307416486701
458;2022/23;2023-03-06;32;78;0;0;0;65;0;0;0;0;0,08584128761826715;0,28268886532091153
458;2022/23;2023-03-13;33;96;0;0;0;65;1;0;0;0;0,0;0,4514462366631625
458;2022/23;2023-03-27;35;85;0;0;0;52;2;0;0;0;0,02559757232080336;0,0
458;2022/23;2023-04-03;36;89;0;0;1;59;1;0;0;0;0,0;0,34261604601621704
458;2022/23;2023-04-10;37;78;0;0;0;56;1;0;0;0;0,0;0,09313091027746848
458;2022/23;2023-04-17;38;80;0;0;0;46;2;3;0;0;0,01553003354832569;0,14957298709428563
459;2022/23;2022-08-08;2;94;0;0;0;61;3;0;1;0;0,47619872826277637;0,23020925656297347
459;2022/23;2022-08-15;3;91;0;0;0;5;2;1;0;0;0,13851760456846984;0,03732915178497879
459;2022/23;2022-08-22;4;91;0;0;0;17;3;3;0;0;0,2471642061533018;0,0313022347135441
459;2022/23;2022-08-29;5;79;0;0;0;26;3;0;0;0;0,025545468054339018;0,21908658689389954
459;2022/23;2022-09-19;8;85;0;0;0;45;4;2;0;0;0,2978264438214665;0,24133040885887286
459;2022/23;2022-09-26;9;78;0;0;0;42;4;1;0;0;0,6899957085109302;0,4583165539510937
459;2022/23;2022-10-03;10;74;0;0;0;61;2;1;0;0;0,0;0,0
459;2022/23;2022-10-10;11;95;0;0;2;39;4;0;0;0;0,0;0,0
459;2022/23;2022-10-31;14;90;0;0;0;36;3;0;0;0;0,14038527546708773;0,3178095751397547
459;2022/23;2022-11-07;15;81;0;0;0;20;2;3;0;0;0,05418803291236055;0,2040844137664517
459;2022/23;2022-11-14;16;87;0;0;0;52;3;2;0;0;0,19889328575091028;0,8243290034486774
459;2022/23;2022-11-21;17;82;0;0;1;50;4;1;0;0;0,30465034225468923;0,31216334137340646
459;2022/23;2022-11-28;18;73;0;0;0;37;3;1;0;0;0,21740866909059056;0,08028207617242265
459;2022/23;2022-12-05;19;72;0;0;0;48;3;1;1;0;0,2231722415843719;0,5244165744311712
459;2022/23;2022-12-12;20;83;0;0;0;49;4;2;0;0;0,0;0,0
459;2022/23;2022-12-19;21;94;0;0;0;46;4;1;0;0;0,0;0,0
459;2022/23;2022-12-26;22;100;1;0;1;25;3;1;0;0;0,18945914382086093;0,22984107838636736
459;2022/23;2023-01-02;23;85;0;0;1;35;2;1;0;0;0,0;0,0
459;2022/23;2023-01-09;24;92;0;0;0;17;3;3;0;0;0,09107772334040791;0,15630897347365313
459;2022/23;2023-01-16;25;65;0;0;0;24;4;1;0;0;0,09916004693268508;0,0
459;2022/23;2023-02-06;28;92;0;0;0;43;1;2;0;0;0,4114195397619368;0,2699169444940678
459;2022/23;2023-02-13;29;94;0;0;0;33;3;1;0;0;0,47859845348907915;0,0
459;2022/23;2023-02-20;30;71;0;0;1;50;4;1;1;0;0,0;0,3913129448937702
459;2022/23;2023-02-27;31;76;0;0;2;36;2;2;0;0;0,17085870778515158;0,23647973664225408
459;2022/23;2023-03-06;32;80;0;0;0;24;4;2;0;0;0,0;0,0
459;2022/23;2023-03-27;35;83;0;0;0;55;2;2;0;0;0,0;0,6804783507962644
459;2022/23;2023-04-03;36;93;0;0;0;63;3;0;0;0;0,0;0,045546099712589994
459;2022/23;2023-04-10;37;71;0;0;0;23;3;2;0;0;0,22376413967609765;0,7666277349079876
459;2022/23;2023-04-17;38;84;0;0;0;36;3;1;0;0;0,1672893917677584;0,0
460;2022/23;2022-08-01;1;95;0;0;1;57;1;0;0;0;0,5529881638876081;0,0
460;2022/23;2022-08-15;3;96;1;0;0;63;0;2;0;0;1,205410593119766;0,0
460;2022/23;2022-08-22;4;90;0;0;0;48;1;1;1;0;0,10271231478773107;0,061009126922103446
460;2022/23;2022-09-05;6;89;0;0;0;38;2;1;0;0;0,0;0,0
460;2022/23;2022-10-03;10;68;0;0;0;54;3;1;0;0;0,0;0,0573360244976705
460;2022/23;2022-10-10;11;59;0;0;0;48;2;0;1;0;0,07191612290469561;0,0
460;2022/23;2022-10-17;12;86;0;0;0;43;2;1;0;0;0,5724185573877841;0,14468348263547232
460;2022/23;2022-10-24;13;101;0;0;1;50;2;2;0;0;0,0;0,6024995532950397
460;2022/23;2022-10-31;14;92;0;0;0;61;1;1;0;0;0,73615893596897;0,7453122869476629
460;2022/23;2022-11-07;15;69;0;0;1;80;2;1;0;0;0,1287933990808104;0,5255339447459093
460;2022/23;2022-11-14;16;83;0;0;2;62;0;2;0;0;0,08522226960110378;0,650329357203642
460;2022/23;2022-11-21;17;66;0;0;3;51;2;0;0;0;0,31055342401711916;0,30038329317526175
460;2022/23;2022-11-28;18;82;0;0;0;64;2;3;0;0;0,22359628212133992;0,3426226918314946
460;2022/23;2022-12-05;19;90;0;0;0;67;2;0;0;0;0,0;0,24340071521930978
460;2022/23;2022-12-12;20;64;0;0;2;74;2;1;1;0;0,0;0,35717935307258586
460;2022/23;2022-12-19;21;76;0;0;0;47;2;0;1;0;0,04432035994105808;0,0
460;2022/23;2022-12-26;22;90;0;0;1;95;0;2;0;0;0,0;0,5434481018657256
460;2022/23;2023-01-02;23;71;0;0;1;58;4;1;0;0;0,3314760782262828;0,42817800573397746
460;2022/23;2023-01-09;24;72;1;0;0;57;2;1;0;0;1,5196168178144696;0,6104496449971273
460;2022/23;2023-01-16;25;74;0;0;1;50;2;0;0;0;0,03347323859162596;0,1934368787799522
460;2022/23;2023-01-23;26;74;0;0;0;70;2;0;0;0;0,0930501522168911;0,1906811616734672
460;2022/23;2023-02-13;29;95;0;0;0;40;2;1;0;0;0,3541060646294559;0,31855118617582245
460;2022/23;2023-02-20;30;87;0;0;0;65;1;0;0;0;0,3430856819441437;0,013732364311202394
460;2022/23;2023-02-27;31;80;0;0;3;50;1;1;0;0;0,0;0,004900136428059532
460;2022/23;2023-03-13;33;63;0;1;2;30;1;2;0;0;0,0646236839017246;0,9400088595280126
460;2022/23;2023-03-20;34;78;0;0;0;62;2;0;1;0;0,0;0,0
460;2022/23;2023-04-03;36;100;0;0;0;43;1;0;0;0;0,4065305736559462;0,05061121043700914
461;2022/23;2022-08-15;3;82;0;0;1;64;0;2;0;0;0,0;0,0
461;2022/23;2022-08-29;5;87;1;0;0;54;1;2;0;0;1,5233791829560481;0,0
461;2022/23;2022-09-05;6;78;0;0;1;27;2;0;0;0;0,12250964573841439;0,0
461;2022/23;2022-09-19;8;43;0;0;1;59;1;2;0;0;0,0;0,1526444293019123
461;2022/23;2022-09-26;9;71;0;1;2;53;2;1;1;0;0,019994030244690715;1,1416818041205101
461;2022/23;2022-10-03;10;72;0;0;3;49;1;2;0;0;0,03068555933692045;0,0
461;2022/23;2022-10-10;11;82;0;0;0;55;3;1;0;0;0,0;0,0
461;2022/23;2022-10-17;12;78;0;0;0;89;1;3;0;0;0,15645019155154988;0,41232102695250555
461;2022/23;2022-10-24;13;69;0;0;0;74;1;0;0;0;0,11716420554382947;0,3371211464720301
461;2022/23;2022-10-31;14;81;0;0;0;68;0;2;0;0;0,37080653865286;0,27977391113408756
